CustomerKey,Frequency,Recency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Age
17704,3,637,35.497,1,2,1,4,At Risk,,Nelson,Moreno,1985-04-13 15:21:36,Married,Male,nelson6@adventure-works.com,11000.0,1,0,Graduate Degree,Manual,Y,2023-04-03,0-1 Miles,41
17705,4,432,40.986000000000004,4,3,1,8,Others,,Kelvin,Guo,1986-05-11 21:07:12,Married,Male,kelvin36@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-02-18,0-1 Miles,40
17706,5,367,85.70100000000001,5,4,2,11,Loyal,,Gabriel,Coleman,1991-04-09 05:45:36,Married,Male,gabriel2@adventure-works.com,11000.0,1,0,Bachelors,Manual,Y,2023-06-01,0-1 Miles,35
17707,3,527,35.497,3,2,1,6,At Risk,,Mindy,Deng,1984-10-14 16:19:12,Single,Female,mindy5@adventure-works.com,11000.0,1,0,Bachelors,Manual,Y,2023-07-22,0-1 Miles,41
17708,5,347,135.25600000000003,5,4,3,12,Loyal,Mr.,Timothy,Sneath,1984-08-15 08:38:24,Married,Male,timothy1@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-11-12,0-1 Miles,41
17709,5,428,86.84500000000001,4,4,2,10,Loyal,,Martin,Raman,1990-11-19 21:07:12,Married,Male,martin17@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-03-22,0-1 Miles,35
17710,6,524,125.334,3,4,3,10,Others,,Natalie,Stewart,1955-09-29 11:31:12,Married,Female,natalie0@adventure-works.com,33000.0,1,0,Graduate Degree,Clerical,Y,2023-05-06,0-1 Miles,70
17711,3,545,76.96700000000001,2,2,2,6,At Risk,,Kristin,Luo,1984-05-27 07:40:48,Married,Female,kristin8@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-07-04,0-1 Miles,42
17712,3,537,62.656000000000006,3,2,2,7,At Risk,,Gary,Blanco,1981-01-06 18:14:24,Single,Male,gary26@adventure-works.com,11000.0,1,0,Bachelors,Manual,Y,2023-07-12,0-1 Miles,45
17713,3,622,76.96700000000001,2,2,2,6,At Risk,,David,Johnson,1978-11-25 00:57:36,Single,Male,david74@adventure-works.com,11000.0,2,0,Partial College,Manual,Y,2023-04-18,0-1 Miles,47
17714,3,606,3010.0592500000002,2,2,4,8,Big Spenders,,Tanya,Gutierrez,1985-08-11 02:52:48,Married,Female,tanya7@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2022-07-11,0-1 Miles,41
17715,4,695,3114.68575,1,3,4,8,Big Spenders,,Rafael,Pal,1978-06-19 02:52:48,Married,Male,rafael36@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2022-07-09,0-1 Miles,48
17716,2,595,2971.57025,2,1,4,7,Big Spenders,,Cesar,Gonzalez,1978-10-25 21:07:12,Married,Male,cesar18@adventure-works.com,22000.0,1,0,Bachelors,Clerical,Y,2022-07-05,0-1 Miles,47
17717,6,661,3124.01375,1,4,4,9,Big Spenders,,Jeremiah,Miller,1983-05-22 02:52:48,Single,Male,jeremiah0@adventure-works.com,11000.0,2,0,Partial College,Manual,Y,2022-07-21,0-1 Miles,43
17718,3,531,35.497,3,2,1,6,At Risk,,Lindsay,Jai,1956-08-08 20:09:36,Married,Female,lindsay11@adventure-works.com,22000.0,1,0,Graduate Degree,Clerical,Y,2023-07-18,0-1 Miles,70
17719,2,347,42.87800000000001,5,1,1,7,New Customers,,Vincent,Gao,1958-03-19 23:02:24,Married,Male,vincent14@adventure-works.com,11000.0,2,0,Bachelors,Clerical,Y,2024-01-18,2-5 Miles,68
17720,4,625,3069.58575,2,3,4,9,Big Spenders,,Deanna,Diaz,1959-01-05 02:52:48,Single,Female,deanna28@adventure-works.com,33000.0,1,0,Bachelors,Clerical,Y,2022-07-16,0-1 Miles,67
17721,3,643,76.96700000000001,1,2,2,5,At Risk,,Cheryl,Alan,1967-04-10 06:43:12,Married,Female,cheryl10@adventure-works.com,11000.0,2,0,Partial College,Manual,Y,2023-03-28,2-5 Miles,59
17722,2,660,4270.80775,1,1,5,7,Big Spenders,,Jerome,Serrano,1963-01-13 20:09:36,Married,Male,jerome15@adventure-works.com,22000.0,1,0,Partial College,Manual,Y,2022-09-14,0-1 Miles,63
17723,6,453,92.334,4,4,2,10,Loyal,,Johnathan,Malhotra,1969-04-26 07:40:48,Married,Male,johnathan6@adventure-works.com,33000.0,1,0,Bachelors,Clerical,Y,2023-03-08,0-1 Miles,57
17724,3,508,40.656000000000006,3,2,1,6,At Risk,,Sheila,Blanco,2006-06-25 15:21:36,Married,Female,sheila14@adventure-works.com,11000.0,0,0,Partial College,Manual,Y,2023-08-10,2-5 Miles,20
17725,2,567,5168.636,2,1,5,8,Big Spenders,,Daniel,Martinez,2007-02-08 00:00:00,Single,Male,daniel15@adventure-works.com,11000.0,0,0,Partial College,Manual,Y,2021-04-17,1-2 Miles,19
17726,5,577,5193.903,2,4,5,11,Big Spenders,,Caroline,Griffin,2006-12-18 23:02:24,Single,Female,caroline22@adventure-works.com,11000.0,0,0,Partial College,Manual,Y,2021-04-27,1-2 Miles,19
17727,1,636,24.178,1,1,1,3,Churned Customer,,Monique,Gill,2005-12-10 10:33:36,Married,Female,monique10@adventure-works.com,11000.0,0,0,Partial College,Manual,Y,2023-04-04,2-5 Miles,20
17728,5,545,5203.033,2,4,5,11,Big Spenders,,Maria,Perry,2004-03-24 00:57:36,Single,Female,maria31@adventure-works.com,11000.0,0,0,Partial College,Manual,N,2021-03-30,0-1 Miles,22
17729,4,639,121.506,1,3,3,7,Others,,Edgar,Garcia,2003-12-25 17:16:48,Married,Male,edgar16@adventure-works.com,11000.0,0,0,Partial College,Manual,N,2023-04-01,0-1 Miles,22
17730,5,547,5227.453,2,4,5,11,Big Spenders,,Bridget,Tang,2004-09-07 01:55:12,Single,Female,bridget5@adventure-works.com,11000.0,0,0,Partial College,Manual,Y,2021-04-09,2-5 Miles,21
17731,2,392,26.158,5,1,1,7,New Customers,,Tracy,Sharma,2004-03-14 18:14:24,Married,Female,tracy8@adventure-works.com,11000.0,0,0,Partial College,Manual,N,2023-12-04,1-2 Miles,22
17732,3,534,5228.025000000001,3,2,5,10,Big Spenders,,Allen,Rodriguez,2005-09-12 02:52:48,Married,Male,allen18@adventure-works.com,22000.0,0,0,Bachelors,Clerical,Y,2021-04-05,0-1 Miles,20
17733,4,530,5234.064,3,3,5,11,Big Spenders,,Alberto,Gill,2005-09-22 13:26:24,Married,Male,alberto14@adventure-works.com,22000.0,0,0,Bachelors,Clerical,Y,2021-04-10,0-1 Miles,20
17734,2,548,5168.636,2,1,5,8,Big Spenders,,Leah,Sun,2004-05-23 08:38:24,Married,Female,leah10@adventure-works.com,22000.0,0,0,Bachelors,Clerical,Y,2021-04-26,0-1 Miles,22
17735,3,511,5228.025000000001,3,2,5,10,Big Spenders,,Connor,Yang,2003-02-08 13:26:24,Single,Male,connor22@adventure-works.com,11000.0,1,1,High School,Manual,N,2021-04-26,2-5 Miles,23
17736,4,493,5217.014,3,3,5,11,Big Spenders,,Kristine,Vazquez,2003-09-25 01:55:12,Single,Female,kristine15@adventure-works.com,11000.0,1,1,High School,Manual,N,2021-04-07,1-2 Miles,22
17737,1,578,32.989000000000004,2,1,1,4,At Risk,,Nicole,Gonzales,1970-01-23 22:04:48,Married,Female,nicole66@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2023-06-01,1-2 Miles,56
17738,1,679,27.489,1,1,1,3,Churned Customer,,Nicolas,Deng,1963-09-15 14:24:00,Single,Male,nicolas0@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2023-02-20,1-2 Miles,62
17739,3,565,3010.0592500000002,2,2,4,8,Big Spenders,,Colin,Cai,1991-06-17 20:09:36,Single,Male,colin21@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2022-07-21,0-1 Miles,35
17740,2,646,42.87800000000001,1,1,1,3,Churned Customer,,Colleen,Liang,1990-12-17 17:16:48,Single,Female,colleen17@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2023-03-25,1-2 Miles,35
17741,6,647,4639.03,1,4,5,10,Big Spenders,,Alvin,Xu,1984-04-24 20:09:36,Married,Male,alvin12@adventure-works.com,33000.0,4,0,Graduate Degree,Clerical,Y,2022-09-12,0-1 Miles,42
17742,3,641,4618.1630000000005,1,2,5,8,Big Spenders,,Randall,Romero,1984-06-24 03:50:24,Single,Male,randall10@adventure-works.com,33000.0,4,0,Graduate Degree,Clerical,Y,2022-09-07,0-1 Miles,42
17743,4,641,3072.87475,1,3,4,8,Big Spenders,,Gerald,Gomez,2004-01-10 23:02:24,Single,Male,gerald9@adventure-works.com,33000.0,3,0,Graduate Degree,Clerical,Y,2022-07-02,0-1 Miles,22
17744,4,613,3042.08575,2,3,4,9,Big Spenders,,Chad,Nath,1984-08-15 08:38:24,Married,Male,chad19@adventure-works.com,33000.0,3,0,Graduate Degree,Clerical,Y,2022-07-27,0-1 Miles,41
17745,3,570,35.497,2,2,1,5,At Risk,,Tanya,Suarez,1982-12-21 03:50:24,Married,Female,tanya16@adventure-works.com,22000.0,1,1,Partial College,Manual,Y,2023-06-09,1-2 Miles,43
17746,2,640,32.978,1,1,1,3,Churned Customer,,Cedric,Nath,1983-06-13 03:50:24,Married,Male,cedric37@adventure-works.com,22000.0,1,1,Partial College,Manual,Y,2023-03-31,1-2 Miles,43
17747,3,618,3017.88575,2,2,4,8,Big Spenders,,Franklin,Xie,1983-12-15 18:14:24,Married,Male,franklin21@adventure-works.com,33000.0,3,0,Graduate Degree,Clerical,Y,2022-07-27,0-1 Miles,42
17748,2,503,35.508,3,1,1,5,At Risk,,Geoffrey,Kapoor,1994-12-13 16:19:12,Single,Male,geoffrey1@adventure-works.com,11000.0,1,1,High School,Manual,N,2023-08-15,1-2 Miles,31
17749,3,513,76.96700000000001,3,2,2,7,At Risk,,Leah,Wu,1988-12-21 13:26:24,Married,Female,leah5@adventure-works.com,11000.0,1,1,High School,Manual,Y,2023-08-05,2-5 Miles,37
17750,4,622,3177.38575,2,3,4,9,Big Spenders,,Shawna,Jai,1982-10-21 20:09:36,Married,Female,shawna12@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2022-07-03,0-1 Miles,43
17751,2,594,102.83900000000001,2,1,3,6,At Risk,,Isaiah,Bailey,1981-07-07 21:07:12,Single,Male,isaiah15@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2023-05-16,2-5 Miles,45
17752,4,552,3054.0482500000003,2,3,4,9,Big Spenders,,Deanna,Hernandez,1981-02-17 12:28:48,Married,Female,deanna29@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2022-08-19,2-5 Miles,45
17753,6,590,3388.319,2,4,4,10,Big Spenders,,Kendra,Sanz,1983-04-06 21:07:12,Single,Female,kendra20@adventure-works.com,33000.0,3,0,Bachelors,Clerical,Y,2022-07-05,0-1 Miles,43
17754,3,565,3030.9592500000003,2,2,4,8,Big Spenders,,Stephanie,King,1989-12-05 17:16:48,Single,Female,stephanie64@adventure-works.com,33000.0,3,0,Bachelors,Clerical,Y,2022-08-15,0-1 Miles,36
17755,3,598,3045.38575,2,2,4,8,Big Spenders,,Zoe,Cox,1982-12-24 15:21:36,Married,Female,zoe9@adventure-works.com,33000.0,3,0,Bachelors,Clerical,Y,2022-07-10,0-1 Miles,43
17756,4,580,2986.9482500000004,2,3,4,9,Big Spenders,,Jill,Ashe,1981-01-17 04:48:00,Married,Female,jill12@adventure-works.com,33000.0,1,0,Bachelors,Clerical,Y,2022-08-16,0-1 Miles,45
17757,3,407,87.96700000000001,5,2,2,9,New Customers,,Seth,Hayes,2001-02-21 16:19:12,Single,Male,seth71@adventure-works.com,22000.0,0,0,Partial College,Manual,Y,2023-09-30,2-5 Miles,25
17758,3,524,35.497,3,2,1,6,At Risk,,Linda,Gill,1995-01-30 05:45:36,Married,Female,linda29@adventure-works.com,22000.0,0,0,Partial College,Manual,N,2023-07-25,1-2 Miles,31
17759,3,569,40.99700000000001,2,2,1,5,At Risk,,Kristopher,Sanchez,2001-09-24 06:43:12,Single,Male,kristopher19@adventure-works.com,22000.0,0,0,Partial College,Manual,N,2023-06-10,2-5 Miles,24
17760,5,380,101.47500000000001,5,4,3,12,Loyal,,Diana,Romero,2000-12-14 01:55:12,Single,Female,diana8@adventure-works.com,22000.0,0,0,Partial College,Manual,N,2023-10-15,2-5 Miles,25
17761,4,590,4335.685750000001,2,3,5,10,Big Spenders,,Kristopher,Sai,2001-08-03 01:55:12,Married,Male,kristopher6@adventure-works.com,33000.0,0,0,Bachelors,Clerical,N,2022-08-30,0-1 Miles,25
17762,3,602,4330.19675,2,2,5,9,Big Spenders,,Rachel,Rodriguez,1993-11-27 00:57:36,Single,Female,rachel23@adventure-works.com,11000.0,2,2,High School,Manual,Y,2022-08-30,0-1 Miles,32
17763,3,449,41.723,4,2,1,7,Others,,Jacquelyn,Martin,1994-02-02 07:40:48,Single,Female,jacquelyn0@adventure-works.com,22000.0,0,0,Partial College,Manual,N,2023-05-14,2-5 Miles,32
17764,4,597,4286.185750000001,2,3,5,10,Big Spenders,,Terrance,Garcia,2000-07-26 17:16:48,Married,Male,terrance12@adventure-works.com,33000.0,0,0,Bachelors,Clerical,Y,2022-10-20,0-1 Miles,26
17765,4,602,4319.185750000001,2,3,5,10,Big Spenders,,Valerie,Zhang,1993-06-24 14:24:00,Married,Female,valerie1@adventure-works.com,33000.0,1,0,Bachelors,Clerical,Y,2022-10-24,1-2 Miles,33
17766,5,403,4531.722250000001,5,4,5,14,Most Valuable,,Jake,Xu,1994-05-18 21:07:12,Married,Male,jake11@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-08-06,0-1 Miles,32
17767,5,382,4511.93325,5,4,5,14,Most Valuable,,Tommy,Raje,1994-02-25 12:28:48,Married,Male,tommy10@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-08-06,0-1 Miles,32
17768,3,598,4297.74675,2,2,5,9,Big Spenders,,Luis,Parker,1980-04-12 15:21:36,Single,Male,luis33@adventure-works.com,11000.0,3,0,Partial College,Manual,Y,2022-10-23,0-1 Miles,46
17769,4,577,4300.81575,2,3,5,10,Big Spenders,,Nathan,Martin,1981-01-12 13:26:24,Single,Male,nathan72@adventure-works.com,11000.0,3,0,Partial College,Manual,Y,2022-10-26,0-1 Miles,45
17770,4,578,2986.9482500000004,2,3,4,9,Big Spenders,,Grant,Xie,1980-05-03 12:28:48,Single,Male,grant5@adventure-works.com,11000.0,3,0,Partial College,Manual,Y,2022-09-13,0-1 Miles,46
17771,3,694,76.96700000000001,1,2,2,5,At Risk,,Holly,Chandra,1980-06-08 11:31:12,Married,Female,holly4@adventure-works.com,11000.0,3,0,Partial College,Manual,N,2023-02-05,0-1 Miles,46
17772,7,598,3130.60275,2,4,4,10,Big Spenders,,Leonard,Andersen,1980-06-08 11:31:12,Single,Male,leonard14@adventure-works.com,22000.0,2,0,Partial College,Manual,Y,2022-07-11,2-5 Miles,46
17773,3,552,3026.5592500000002,2,2,4,8,Big Spenders,,Crystal,Lin,1992-07-16 05:45:36,Single,Female,crystal10@adventure-works.com,11000.0,3,3,High School,Manual,Y,2022-10-25,0-1 Miles,34
17774,2,350,30.008000000000003,5,1,1,7,New Customers,,Brandi,Gutierrez,2005-03-22 02:52:48,Married,Female,brandi11@adventure-works.com,22000.0,1,1,Partial College,Manual,Y,2024-01-15,2-5 Miles,21
17775,5,575,3073.2982500000003,2,4,4,10,Big Spenders,,Ricky,Moreno,1998-10-03 08:38:24,Single,Male,ricky6@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2022-09-30,1-2 Miles,27
17776,5,553,79.47500000000001,2,4,2,8,Others,,Diana,Jimenez,1992-10-29 19:12:00,Single,Female,diana4@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2023-05-18,0-1 Miles,33
17777,3,574,4597.263,2,2,5,9,Big Spenders,,Armando,Alvarez,1992-10-17 00:57:36,Married,Male,armando5@adventure-works.com,33000.0,1,0,Bachelors,Clerical,Y,2022-10-26,1-2 Miles,33
17778,6,389,4593.33325,5,4,5,14,Most Valuable,,Kari,Prasad,1999-06-07 10:33:36,Married,Female,kari10@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-10-16,0-1 Miles,27
17779,10,378,4675.22825,5,4,5,14,Most Valuable,,Madison,Patterson,1992-08-16 13:26:24,Married,Female,madison46@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-11-07,0-1 Miles,33
17780,4,388,4524.04425,5,3,5,13,Most Valuable,,Alisha,Huang,1992-07-12 18:14:24,Married,Female,alisha6@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-11-15,0-1 Miles,34
17781,6,427,7906.107,4,4,5,13,Most Valuable,,Jake,She,1992-08-01 11:31:12,Married,Male,jake21@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-10-07,0-1 Miles,34
17782,3,535,3323.14675,3,2,4,9,Big Spenders,,Casey,Shan,1993-03-23 19:12:00,Married,Female,casey11@adventure-works.com,44000.0,0,0,Graduate Degree,Clerical,Y,2022-07-27,0-1 Miles,33
17783,1,651,27.489,1,1,1,3,Churned Customer,,Tracy,Jai,1991-09-03 13:26:24,Single,Female,tracy10@adventure-works.com,11000.0,3,3,Partial High School,Manual,Y,2023-03-20,0-1 Miles,34
17784,3,562,4280.69675,2,2,5,9,Big Spenders,,Mayra,Patel,1991-04-19 16:19:12,Single,Female,mayra2@adventure-works.com,11000.0,4,4,Partial High School,Manual,Y,2022-10-11,0-1 Miles,35
17785,4,652,73.986,1,3,2,6,Others,,Pedro,Chapman,1998-05-07 21:07:12,Married,Male,pedro2@adventure-works.com,22000.0,1,1,Partial College,Manual,Y,2023-02-25,2-5 Miles,28
17786,4,597,98.406,2,3,2,7,Others,,Kathleen,Gutierrez,1998-05-14 20:09:36,Single,Female,kathleen13@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2023-02-09,0-1 Miles,28
17787,3,535,2999.0592500000002,3,2,4,9,Big Spenders,,Alejandro,Zhao,1991-12-20 10:33:36,Single,Male,alejandro13@adventure-works.com,22000.0,1,1,Partial College,Manual,N,2022-10-31,1-2 Miles,34
17788,3,640,71.46700000000001,1,2,2,5,At Risk,,Jeffery,Liu,1998-05-06 17:16:48,Married,Male,jeffery4@adventure-works.com,22000.0,1,1,High School,Manual,Y,2023-03-31,2-5 Miles,28
17789,3,558,4330.19675,2,2,5,9,Big Spenders,,Kari,Dominguez,1991-07-26 02:52:48,Single,Female,kari33@adventure-works.com,33000.0,1,1,Bachelors,Clerical,N,2022-09-27,1-2 Miles,35
17790,4,602,3343.241,2,3,4,9,Big Spenders,,Darryl,Ye,1997-11-03 06:43:12,Single,Male,darryl9@adventure-works.com,33000.0,1,1,Bachelors,Clerical,N,2022-08-15,0-1 Miles,28
17791,3,568,71.46700000000001,2,2,2,6,At Risk,,Sydney,Davis,1992-02-03 16:19:12,Married,Female,sydney69@adventure-works.com,33000.0,1,1,Bachelors,Clerical,Y,2023-06-11,2-5 Miles,34
17792,5,507,3593.491,3,4,4,11,Big Spenders,,Bridget,Andersen,1992-03-06 00:00:00,Married,Female,bridget15@adventure-works.com,44000.0,0,0,Bachelors,Clerical,Y,2022-08-04,0-1 Miles,34
17793,5,478,3575.121,3,4,4,11,Big Spenders,,Kathleen,Alvarez,2004-08-03 06:43:12,Married,Female,kathleen6@adventure-works.com,44000.0,0,0,Bachelors,Clerical,Y,2022-08-06,0-1 Miles,22
17794,4,565,3020.40475,2,3,4,9,Big Spenders,,Theodore,Rowe,1990-01-06 00:57:36,Married,Male,theodore22@adventure-works.com,33000.0,1,1,Bachelors,Clerical,Y,2022-08-22,2-5 Miles,36
17795,2,556,3281.674,2,1,4,7,Big Spenders,,Jaime,Diaz,1990-07-25 17:16:48,Married,Female,jaime3@adventure-works.com,33000.0,1,1,Bachelors,Skilled Manual,Y,2022-08-02,0-1 Miles,36
17796,5,567,4313.12475,2,4,5,11,Big Spenders,,Eduardo,Taylor,1989-06-12 09:36:00,Single,Male,eduardo7@adventure-works.com,11000.0,4,3,Partial High School,Manual,Y,2022-09-29,0-1 Miles,37
17797,3,517,71.46700000000001,3,2,2,7,At Risk,,Ebony,Martinez,1989-08-11 17:16:48,Single,Female,ebony18@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-08-01,0-1 Miles,37
17798,5,558,3364.141,2,4,4,10,Big Spenders,,Robin,Ortega,1989-03-11 14:24:00,Single,Female,robin17@adventure-works.com,22000.0,2,2,High School,Manual,Y,2022-08-23,0-1 Miles,37
17799,3,580,4298.29675,2,2,5,9,Big Spenders,,Alejandro,Guo,1989-01-07 23:02:24,Single,Male,alejandro21@adventure-works.com,22000.0,2,2,High School,Manual,Y,2022-10-07,0-1 Miles,37
17800,3,533,40.99700000000001,3,2,1,6,At Risk,,Robyn,Alonso,1988-10-04 20:09:36,Single,Female,robyn6@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-07-16,0-1 Miles,37
17801,6,404,138.52300000000002,5,4,3,12,Loyal,,Shannon,He,1995-07-17 10:33:36,Single,Female,shannon17@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-11-22,0-1 Miles,31
17802,4,564,95.64500000000001,2,3,2,7,Others,,Erick,Arun,1988-06-20 02:52:48,Single,Male,erick6@adventure-works.com,11000.0,4,3,Partial High School,Manual,Y,2023-06-15,0-1 Miles,38
17803,5,579,3037.12475,2,4,4,10,Big Spenders,,Renee,Hernandez,1994-02-10 10:33:36,Single,Female,renee3@adventure-works.com,11000.0,5,2,Partial High School,Manual,Y,2022-08-20,0-1 Miles,32
17804,4,553,81.35600000000001,2,3,2,7,Others,,Melody,Torres,1987-09-02 23:02:24,Single,Female,melody12@adventure-works.com,11000.0,5,2,Partial High School,Manual,Y,2023-06-26,0-1 Miles,38
17805,2,581,35.508,2,1,1,4,At Risk,,Carlos,Young,1988-02-28 14:24:00,Single,Male,carlos46@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-05-29,0-1 Miles,38
17806,3,683,71.46700000000001,1,2,2,5,At Risk,,Omar,Kumar,1987-11-25 11:31:12,Married,Male,omar27@adventure-works.com,22000.0,2,2,High School,Manual,N,2023-02-16,0-1 Miles,38
17807,6,457,89.364,4,4,2,10,Loyal,,Philip,Sanz,1988-02-01 22:04:48,Single,Male,philip19@adventure-works.com,22000.0,2,2,High School,Manual,Y,2023-09-29,0-1 Miles,38
17808,6,382,175.93400000000003,5,4,3,12,Loyal,,Raquel,Alvarez,1986-09-29 05:45:36,Single,Female,raquel3@adventure-works.com,11000.0,3,2,Partial High School,Manual,Y,2023-02-22,0-1 Miles,39
17809,5,545,225.78600000000003,2,4,3,9,Others,,Josue,Blanco,1992-12-17 12:28:48,Single,Male,josue2@adventure-works.com,11000.0,3,2,Partial High School,Manual,Y,2023-07-04,0-1 Miles,33
17810,6,584,96.73400000000001,2,4,2,8,Others,,Frederick,Prasad,1986-07-12 08:38:24,Married,Male,frederick8@adventure-works.com,11000.0,3,2,Partial High School,Manual,N,2023-02-22,0-1 Miles,40
17811,7,394,7688.54075,5,4,5,14,Most Valuable,,Stacy,Hernandez,1991-01-11 01:55:12,Married,Female,stacy5@adventure-works.com,44000.0,0,0,Bachelors,Professional,N,2022-10-13,0-1 Miles,35
17812,4,467,3281.66575,4,3,4,11,Most Valuable,,Casey,Nara,1990-02-17 23:02:24,Married,Female,casey18@adventure-works.com,44000.0,0,0,Bachelors,Professional,Y,2022-08-15,0-1 Miles,36
17813,5,575,3322.33,2,4,4,10,Big Spenders,,Jay,Nicholls,1986-12-28 17:16:48,Married,Male,jay39@adventure-works.com,33000.0,2,2,Partial College,Clerical,N,2022-08-22,0-1 Miles,39
17814,7,404,147.323,5,4,3,12,Loyal,,Michele,Pal,1992-12-01 06:43:12,Married,Female,michele12@adventure-works.com,33000.0,2,2,Partial College,Clerical,N,2023-02-24,0-1 Miles,33
17815,7,558,3436.158,2,4,4,10,Big Spenders,,Ronnie,Ma,1992-04-30 16:19:12,Single,Male,ronnie14@adventure-works.com,33000.0,1,0,Partial College,Clerical,Y,2022-08-10,2-5 Miles,34
17816,3,549,40.99700000000001,2,2,1,5,At Risk,,Kathryn,Raje,1953-02-09 20:09:36,Single,Female,kathryn12@adventure-works.com,22000.0,2,0,Partial College,Clerical,Y,2023-06-30,2-5 Miles,73
17817,2,406,54.428,5,1,2,8,New Customers,,Felicia,Gutierrez,1953-03-14 07:40:48,Married,Female,felicia10@adventure-works.com,33000.0,1,0,Bachelors,Skilled Manual,Y,2023-11-20,2-5 Miles,73
17818,1,472,4.389,3,1,1,5,At Risk,,Dale,Yuan,1989-05-16 17:16:48,Married,Male,dale6@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2023-09-15,0-1 Miles,37
17819,1,354,4.389,5,1,1,7,New Customers,,Arthur,Rana,1989-06-11 05:45:36,Married,Male,arthur13@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2024-01-11,0-1 Miles,37
17820,1,623,4.389,2,1,1,4,At Risk,,Emma,Morris,1989-10-06 09:36:00,Married,Female,emma26@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2023-04-17,0-1 Miles,36
17821,2,623,6.908,2,1,1,4,At Risk,,Marvin,Gill,2001-02-25 03:50:24,Married,Male,marvin14@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2023-04-17,0-1 Miles,25
17822,1,486,32.989000000000004,3,1,1,5,At Risk,,Michelle,Cooper,1986-09-28 01:55:12,Single,Female,michelle18@adventure-works.com,33000.0,2,2,Partial College,Clerical,Y,2023-09-01,0-1 Miles,39
17823,3,517,44.25300000000001,3,2,2,7,At Risk,,Ramon,Gao,1986-12-05 12:28:48,Married,Male,ramon13@adventure-works.com,33000.0,3,3,Partial College,Clerical,N,2023-08-01,0-1 Miles,39
17824,6,580,4768.071,2,4,5,11,Big Spenders,,Mario,Pal,1986-10-17 19:12:00,Single,Male,mario10@adventure-works.com,33000.0,3,3,Partial College,Clerical,Y,2022-09-27,0-1 Miles,39
17825,9,384,7717.10775,5,4,5,14,Most Valuable,,Clayton,Li,1987-04-28 08:38:24,Married,Male,clayton3@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2022-10-20,0-1 Miles,39
17826,1,399,32.989000000000004,5,1,1,7,New Customers,,Paige,Morgan,2001-12-22 14:24:00,Single,Female,paige37@adventure-works.com,11000.0,0,0,Partial High School,Manual,Y,2023-11-27,0-1 Miles,24
17827,3,525,3030.9592500000003,3,2,4,9,Big Spenders,,Maria,Coleman,2005-12-26 16:19:12,Single,Female,maria29@adventure-works.com,22000.0,4,4,High School,Manual,Y,2022-11-09,0-1 Miles,20
17828,3,485,3589.113,3,2,4,9,Big Spenders,,Valerie,Zhou,1999-10-14 04:48:00,Married,Female,valerie10@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2022-08-07,0-1 Miles,26
17829,4,468,3281.66575,4,3,4,11,Most Valuable,,Audrey,Gutierrez,1987-02-23 13:26:24,Married,Female,audrey12@adventure-works.com,44000.0,1,0,Bachelors,Skilled Manual,Y,2022-08-02,0-1 Miles,39
17830,3,525,3026.5592500000002,3,2,4,9,Big Spenders,,Carlos,Scott,1986-02-12 17:16:48,Married,Male,carlos43@adventure-works.com,33000.0,1,0,Partial College,Clerical,Y,2022-10-31,0-1 Miles,40
